Object ID,Ticket Number,Citation Issue Date,Citaton Issue Month,Citation Issue Time,Location,Violation Code,Violation,Fine Amount,Citation Status,Amount Paid,Amount Due,Suspend Code,Suspend Process Date,Suspend Until Date,Disposition Code,Last Edited Date,Geom
919,764411690,9/3/09,,17:03,1806 GEARY ST,V22500I,BUS ZONE,253,Closed,$50.00 ,0,87 87 HR DNVO,02/24/2010 12:00:00 AM +0000,05/25/2010 12:00:00 AM +0000,14 DENOVO UPH,,"(37.7844907095, -122.432949614)"
920,764411701,9/4/09,,10:27,688 MARKET ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/09/2009 12:00:00 AM +0000,09/30/2009 12:00:00 AM +0000, ,,"(37.7878481114, -122.403389749)"
921,764411712,9/4/09,,12:06,333 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/09/2009 12:00:00 AM +0000,09/30/2009 12:00:00 AM +0000, ,,"(37.7860701938, -122.410236191)"
922,764411723,9/4/09,,12:06,333 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/09/2009 12:00:00 AM +0000,09/30/2009 12:00:00 AM +0000, ,,"(37.7860701938, -122.410236191)"
923,764411734,9/4/09,,18:04,497 O'FARRELL ST,V22500H,DBL PARK,78,Closed, $                    -,0,51 DISMS CITE,01/14/2010 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7857336513, -122.412913779)"
924,738956621,9/5/09,,12:17,413 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/10/2009 12:00:00 AM +0000,10/01/2009 12:00:00 AM +0000, ,,"(37.7859048842, -122.411551481)"
925,738956632,9/5/09,,19:25,599 O'FARRELL ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,09/10/2009 12:00:00 AM +0000,10/01/2009 12:00:00 AM +0000, ,,"(37.785525769, -122.414567471)"
926,738956643,9/5/09,,16:10,509 O'FARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/10/2009 12:00:00 AM +0000,10/01/2009 12:00:00 AM +0000, ,,"(37.7857045595, -122.413145208)"
927,738956665,9/5/09,,11:04,508 GEARY ST,V22500I,BUS ZONE,253,Closed, $                    -,0,51 DISMS CITE,01/18/2010 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7869920363, -122.411702252)"
928,738956676,9/5/09,,18:33,956 GEARY ST,V22500H,DBL PARK,78,Open, $                    -,163,459 459 STILOW,08/22/2010 12:00:00 AM +0000,08/22/2010 12:00:00 AM +0000, ,,"(37.7860556986, -122.419051046)"
929,764411745,9/7/09,,18:55,587 OFARRELL ST,V22500I,BUS ZONE,253,Closed, $                    -,0,50 50 DP RU,10/22/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7855496086, -122.414377835)"
930,764411756,9/7/09,,18:57,367 OFARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,15 15 DBL PRK,01/21/2010 12:00:00 AM +0000,02/11/2010 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7860028729, -122.41077185)"
931,738956680,9/8/09,,9:05,336 GEARY ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,730 730TRNLN,09/11/2009 12:00:00 AM +0000,10/02/2009 12:00:00 AM +0000, ,,"(37.7873530886, -122.408871917)"
932,764411760,9/8/09,,10:56,403 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/11/2009 12:00:00 AM +0000,10/02/2009 12:00:00 AM +0000, ,,"(37.7870759483, -122.409954258)"
933,738956691,9/10/09,,9:07,510 GEARY ST,V22500I,BUS ZONE,253,Open, $                    -,278,730 730TRNLN,09/15/2009 12:00:00 AM +0000,10/06/2009 12:00:00 AM +0000, ,,"(37.7869877372, -122.411735951)"
934,738956702,9/10/09,,10:54,920 GEARY ST,V22500I,BUS ZONE,253,Open, $                    -,338,730 730TRNLN,09/15/2009 12:00:00 AM +0000,10/06/2009 12:00:00 AM +0000, ,,"(37.7861275701, -122.418481071)"
935,738956713,9/10/09,,17:42,465 OFARRELL ST,V22500I,BUS ZONE,253,Closed, $                    -,0,83 83 PEND HE,04/27/2010 12:00:00 AM +0000,10/24/2010 12:00:00 AM +0000,201 HR UP NTPD,,"(37.7857958227, -122.412419169)"
936,764411771,9/10/09,,12:08,602 SUTTER ST,V22500I,BUS ZONE,253,Closed,$278.00 ,0,730 730TRNLN,09/15/2009 12:00:00 AM +0000,10/06/2009 12:00:00 AM +0000, ,,"(37.7890787574, -122.41035016)"
937,764411782,9/10/09,,12:14,1298 SUTTER ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,09/15/2009 12:00:00 AM +0000,10/06/2009 12:00:00 AM +0000, ,,"(37.7876270841, -122.421735738)"
938,764411804,9/10/09,,13:40,1199 POST ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,09/15/2009 12:00:00 AM +0000,10/06/2009 12:00:00 AM +0000, ,,"(37.7865623158, -122.421520404)"
939,764411815,9/10/09,,18:41,1202 SUTTER ST,V22500I,BUS ZONE,253,Closed, $                    -,0,731 731MP EXP,09/22/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7878190867, -122.42022373)"
940,764411826,9/10/09,,13:28,982 MISSION ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,730 730TRNLN,09/15/2009 12:00:00 AM +0000,10/06/2009 12:00:00 AM +0000,26 COLFFDMV,,"(37.7813377356, -122.408386585)"
941,764411830,9/10/09,,15:18,5491 MISSION ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,16 16 BUSZONE,01/26/2010 12:00:00 AM +0000,02/16/2010 12:00:00 AM +0000, ,,"(37.7128518498, -122.444402835)"
942,764411841,9/10/09,,15:33,158 MISSION ST,V22500I,BUS ZONE,253,Closed,$313.00 ,0,730 730TRNLN,09/16/2009 12:00:00 AM +0000,10/07/2009 12:00:00 AM +0000,26 COLFFDMV,,"(37.792183219, -122.394650191)"
943,764411852,9/10/09,,11:15,1406 MISSION ST,V22500I,BUS ZONE,253,Closed,$313.00 ,0,730 730TRNLN,09/16/2009 12:00:00 AM +0000,10/07/2009 12:00:00 AM +0000,26 COLFFDMV,,"(37.7752426764, -122.416087193)"
944,738956724,9/11/09,,12:06,682 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,16 16 BUSZONE,01/27/2010 12:00:00 AM +0000,02/17/2010 12:00:00 AM +0000, ,,"(37.7866310172, -122.414531762)"
945,738956735,9/11/09,,12:06,674 GEARY ST,V22500I,BUS ZONE,253,Closed, $                    -,0,731 731MP EXP,09/23/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.786647126, -122.414405518)"
946,738956746,9/11/09,,15:09,587 OFARRELL ST,V22500I,BUS ZONE,253,Open, $                    -,338,730 730TRNLN,09/15/2009 12:00:00 AM +0000,10/06/2009 12:00:00 AM +0000, ,,"(37.7855496086, -122.414377835)"
947,764411793,9/12/09,,10:01,413 STOCKTON ST,T32A.1,TWAWY ZN#1,73,Closed,$98.00 ,0,22 22 GEN VAL,01/27/2010 12:00:00 AM +0000,02/17/2010 12:00:00 AM +0000, ,,"(37.7895641412, -122.407081144)"
948,764411863,9/13/09,,13:30,363 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,730 730TRNLN,09/17/2009 12:00:00 AM +0000,10/08/2009 12:00:00 AM +0000,26 COLFFDMV,,"(37.786010793, -122.410708832)"
949,764411970,9/13/09,,15:04,695 MISSION ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,22 22 GEN VAL,01/24/2010 12:00:00 AM +0000,02/14/2010 12:00:00 AM +0000, ,,"(37.7862855353, -122.401874901)"
950,764411874,9/14/09,,10:16,678 MARKET ST,T32A.1,TWAWY ZN#1,73,Closed,$98.00 ,0,912 912DIFMAKE,11/13/2009 12:00:00 AM +0000,01/12/2010 12:00:00 AM +0000, ,,"(37.7879648774, -122.40324205)"
951,764411885,9/14/09,,13:51,1099 GEARY ST,T32A.1,TWAWY ZN#1,73,Open, $                    -,158,730 730TRNLN,09/17/2009 12:00:00 AM +0000,10/08/2009 12:00:00 AM +0000, ,,"(37.785629089, -122.421343417)"
952,764411896,9/14/09,,9:18,312 MISSION ST,V22500I,BUS ZONE,253,Closed,$278.00 ,0,16 16 BUSZONE,01/27/2010 12:00:00 AM +0000,02/17/2010 12:00:00 AM +0000, ,,"(37.791106008, -122.396014809)"
953,764411900,9/14/09,,17:09,599 O'FARRELL ST,V22500I,BUS ZONE,253,Closed, $                    -,0,50 50 DP RU,10/22/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.785525769, -122.414567471)"
954,764411911,9/14/09,,17:10,319 O'FARRELL ST,V22500H,DBL PARK,78,Open, $                    -,128,730 730TRNLN,09/17/2009 12:00:00 AM +0000,10/08/2009 12:00:00 AM +0000, ,,"(37.7860979133, -122.410015625)"
955,764411922,9/14/09,,17:10,361 O'FARRELL ST,V22500H,DBL PARK,78,Open, $                    -,163,730 730TRNLN,09/17/2009 12:00:00 AM +0000,10/08/2009 12:00:00 AM +0000, ,,"(37.7860147525, -122.410677322)"
956,764411933,9/14/09,,17:37,804 GEARY ST,V22500I,BUS ZONE,253,Closed, $                    -,0,731 731MP EXP,09/26/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7863685985, -122.416588136)"
957,764411944,9/14/09,,14:36,817 MISSION ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/17/2009 12:00:00 AM +0000,10/08/2009 12:00:00 AM +0000, ,,"(37.7841144285, -122.404625019)"
958,764411955,9/14/09,,14:36,819 MISSION ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/17/2009 12:00:00 AM +0000,10/08/2009 12:00:00 AM +0000, ,,"(37.7840809125, -122.404667464)"
959,764411966,9/15/09,,10:36,706 MISSION ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/18/2009 12:00:00 AM +0000,10/09/2009 12:00:00 AM +0000, ,,"(37.7861909258, -122.402289085)"
960,764411981,9/15/09,,13:32,306 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0, ,,, ,,"(37.7874135496, -122.408397899)"
961,764411992,9/15/09,,15:16,705 O'FARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/18/2009 12:00:00 AM +0000,10/09/2009 12:00:00 AM +0000, ,,"(37.7852988027, -122.416371484)"
962,764412003,9/15/09,,17:59,804 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,09/18/2009 12:00:00 AM +0000,10/09/2009 12:00:00 AM +0000, ,,"(37.7863685985, -122.416588136)"
963,738956761,9/16/09,,15:59,549 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/19/2009 12:00:00 AM +0000,10/10/2009 12:00:00 AM +0000, ,,"(37.7856250993, -122.413777326)"
964,738956783,9/16/09,,18:11,265 O'FARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$133.00 ,0,730 730TRNLN,09/19/2009 12:00:00 AM +0000,10/10/2009 12:00:00 AM +0000, ,,"(37.7862033383, -122.40917673)"
965,738956794,9/16/09,,12:20,866 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.7862442036, -122.417562827)"
966,768442010,9/16/09,,11:03,872 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.786232164, -122.417657151)"
967,768442021,9/16/09,,12:46,304 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0, ,,, ,,"(37.7874175803, -122.408366299)"
968,768442032,9/16/09,,14:24,508 MARKET ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/19/2009 12:00:00 AM +0000,10/10/2009 12:00:00 AM +0000, ,,"(37.7910700623, -122.39928255)"
969,768442043,9/17/09,,13:37,807 MISSION ST,T32A.1,TWAWY ZN#1,73,Closed, $                    -,0,51 DISMS CITE,12/09/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7842820072, -122.404412793)"
970,768442054,9/17/09,,10:54,684 MARKET ST,T32A.1,TWAWY ZN#1,73,Closed, $                    -,0,50 50 DP RU,10/27/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7878948178, -122.40333067)"
971,738956805,9/18/09,,13:30,139 STOCKTON ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/22/2009 12:00:00 AM +0000,10/13/2009 12:00:00 AM +0000, ,,"(37.7869852737, -122.406572888)"
972,738956816,9/18/09,,15:46,562 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/22/2009 12:00:00 AM +0000,10/13/2009 12:00:00 AM +0000, ,,"(37.7868764767, -122.412608018)"
973,738956820,9/18/09,,15:46,582 GEARY ST,V22500H,DBL PARK,78,Closed, $                    -,0,731 731MP EXP,09/30/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7868370838, -122.412916768)"
974,768442065,9/18/09,,12:14,333 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/22/2009 12:00:00 AM +0000,10/13/2009 12:00:00 AM +0000, ,,"(37.7860701938, -122.410236191)"
975,738956842,9/19/09,,13:58,45 STOCKTON ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/23/2009 12:00:00 AM +0000,10/14/2009 12:00:00 AM +0000, ,,"(37.78596635, -122.406368603)"
976,738956831,9/20/09,,19:47,128 04TH  ST,V22500I,BUS ZONE,253,Unapplied,$255.00 ,0,806 806UREFNRS,02/03/2015 12:00:00 AM +0000,02/03/2016 12:00:00 AM +0000, ,,"(37.7839563787, -122.403729394)"
977,768442076,9/20/09,,13:24,709 OFARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/23/2009 12:00:00 AM +0000,10/14/2009 12:00:00 AM +0000, ,,"(37.7852907936, -122.416434472)"
978,768442080,9/20/09,,15:02,1860 GEARY BLVD,V22500I,BUS ZONE,253,Closed, $                    -,0,50 50 DP RU,10/22/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.784458374, -122.434013968)"
979,768442091,9/20/09,,15:09,583 GEARY ST,V22500I,BUS ZONE,253,Closed, $                    -,0,51 DISMS CITE,01/31/2010 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.7867015082, -122.412889303)"
980,768442102,9/20/09,,17:01,877 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,15 15 DBL PRK,02/01/2010 12:00:00 AM +0000,02/22/2010 12:00:00 AM +0000, ,,"(37.7849472221, -122.41915072)"
981,768442113,9/20/09,,17:03,655 O'FARRELL ST,V22500H,DBL PARK,78,Open, $                    -,163,730 730TRNLN,09/23/2009 12:00:00 AM +0000,10/14/2009 12:00:00 AM +0000, ,,"(37.7854084937, -122.415500304)"
982,768442124,9/20/09,,17:03,651 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/23/2009 12:00:00 AM +0000,10/14/2009 12:00:00 AM +0000, ,,"(37.7854181529, -122.415423475)"
983,768442135,9/20/09,,18:55,167 O'FARRELL ST,T32A.1,TWAWY ZN#1,73,Closed, $                    -,0,731 731MP EXP,10/02/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.786416016, -122.407484243)"
984,768442146,9/20/09,,11:48,549 MARKET ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0, ,,, ,,"(37.7900818811, -122.400152627)"
985,738956853,9/23/09,,19:43,510 GEARY ST,V22500I,BUS ZONE,253,Closed,$338.00 ,0, ,,, ,,"(37.7869877372, -122.411735951)"
986,738956864,9/23/09,,11:19,308 GEARY ST,V22500I,BUS ZONE,253,Closed, $                    -,0,83 83 PEND HE,01/31/2010 12:00:00 AM +0000,07/30/2010 12:00:00 AM +0000,201 HR UP NTPD,,"(37.7874095188, -122.408429501)"
987,738956875,9/23/09,,18:08,767 OFARRELL ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,730 730TRNLN,09/26/2009 12:00:00 AM +0000,10/17/2009 12:00:00 AM +0000,26 COLFFDMV,,"(37.785174656, -122.417347795)"
988,770981890,9/23/09,,12:09,3230 MISSION ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.7449958821, -122.420387141)"
989,770981923,9/23/09,,14:21,108 SAN JOSE AVE,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.7530407156, -122.421632387)"
990,770981956,9/23/09,,15:20,2850 22ND ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.755959275, -122.41132006)"
991,768442150,9/24/09,,10:04,367 OFARRELL ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,730 730TRNLN,09/29/2009 12:00:00 AM +0000,10/20/2009 12:00:00 AM +0000,26 COLFFDMV,,"(37.7860028729, -122.41077185)"
992,768442161,9/24/09,,10:04,355 OFARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,09/29/2009 12:00:00 AM +0000,10/20/2009 12:00:00 AM +0000, ,,"(37.786026633, -122.410582794)"
993,768442172,9/24/09,,10:29,520 GEARY ST,V22500I,BUS ZONE,253,Closed, $                    -,0,731 731MP EXP,10/06/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.786966241, -122.411904443)"
994,768442183,9/24/09,,10:29,504 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.7870006343, -122.411634856)"
995,768442194,9/24/09,,12:33,610 GEARY ST,T32A.1,TWAWY ZN#1,73,Open, $                    -,158,730 730TRNLN,09/29/2009 12:00:00 AM +0000,10/20/2009 12:00:00 AM +0000, ,,"(37.7867759944, -122.413395563)"
996,768442205,9/24/09,,14:00,509 OFARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,22 22 GEN VAL,01/28/2010 12:00:00 AM +0000,02/18/2010 12:00:00 AM +0000, ,,"(37.7857045595, -122.413145208)"
997,768442216,9/24/09,,14:32,610 OFARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,09/29/2009 12:00:00 AM +0000,10/20/2009 12:00:00 AM +0000, ,,"(37.7856272162, -122.414866411)"
998,768442290,9/24/09,,20:25,591 O'FARRELL ST,V22500I,BUS ZONE,253,Open, $                    -,278,730 730TRNLN,09/30/2009 12:00:00 AM +0000,10/21/2009 12:00:00 AM +0000, ,,"(37.7855416618, -122.414441048)"
999,738956886,9/25/09,,15:59,684 GEARY ST,V22500I,BUS ZONE,253,Closed, $                    -,0,51 DISMS CITE,10/29/2009 12:00:00 AM +0000,12/30/1999 12:00:00 AM +0000, ,,"(37.78662699, -122.414563324)"
1000,738956890,9/27/09,,12:36,442 GEARY ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,730 730TRNLN,09/30/2009 12:00:00 AM +0000,10/21/2009 12:00:00 AM +0000,26 COLFFDMV,,"(37.7871311721, -122.410611616)"
1001,738956901,9/27/09,,18:50,730 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.786525901, -122.415355513)"
1002,738956912,9/27/09,,16:46,1087 MISSION ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,10/01/2009 12:00:00 AM +0000,10/22/2009 12:00:00 AM +0000, ,,"(37.7794232186, -122.410565515)"
1003,768442220,9/27/09,,9:27,606 MARKET ST,V22500I,BUS ZONE,253,Open, $                    -,338,730 730TRNLN,09/30/2009 12:00:00 AM +0000,10/21/2009 12:00:00 AM +0000, ,,"(37.7887335003, -122.40226979)"
1004,768442231,9/27/09,,9:29,04 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,09/30/2009 12:00:00 AM +0000,10/21/2009 12:00:00 AM +0000, ,,"(37.7880259775, -122.403595558)"
1005,768442242,9/27/09,,9:33,502 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,09/30/2009 12:00:00 AM +0000,10/21/2009 12:00:00 AM +0000, ,,"(37.7870049333, -122.411601157)"
1006,768442253,9/27/09,,9:38,896 GEARY ST,T32A.1,TWAWY ZN#1,73,Closed,$133.00 ,0,730 730TRNLN,09/29/2009 12:00:00 AM +0000,10/20/2009 12:00:00 AM +0000, ,,"(37.7861840085, -122.41803445)"
1007,768442264,9/27/09,,11:40,428 GEARY ST,V22500H,DBL PARK,78,Closed, $                    -,0,15 15 DBL PRK,02/28/2010 12:00:00 AM +0000,03/21/2010 12:00:00 AM +0000,5 HU HR UPHD,,"(37.7871592962, -122.410391151)"
1008,768442275,9/27/09,,13:21,279 O'FARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$133.00 ,0,730 730TRNLN,09/30/2009 12:00:00 AM +0000,10/21/2009 12:00:00 AM +0000, ,,"(37.7861759453, -122.40939471)"
1009,768442286,9/27/09,,13:28,04 GEARY ST,V22500I,BUS ZONE,253,Closed,$313.00 ,0,730 730TRNLN,09/30/2009 12:00:00 AM +0000,10/21/2009 12:00:00 AM +0000, ,,"(37.7880259775, -122.403595558)"
1010,768442301,9/28/09,,15:06,1196 GEARY ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,10/03/2009 12:00:00 AM +0000,10/24/2009 12:00:00 AM +0000, ,,"(37.7855649768, -122.422973815)"
1011,738956923,9/30/09,,14:40,861 OFARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.7849789841, -122.418898042)"
1012,738956934,9/30/09,,17:04,266 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,802 802REFNOTF,12/22/2009 12:00:00 AM +0000,04/21/2010 12:00:00 AM +0000, ,,"(37.7875022876, -122.407702163)"
1013,768442312,9/30/09,,8:21,688 MARKET ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,10/03/2009 12:00:00 AM +0000,10/24/2009 12:00:00 AM +0000, ,,"(37.7878481114, -122.403389749)"
1014,768442323,9/30/09,,14:32,598 GEARY ST,V22500I,BUS ZONE,253,Closed,$338.00 ,0,730 730TRNLN,10/03/2009 12:00:00 AM +0000,10/24/2009 12:00:00 AM +0000, ,,"(37.7868055693, -122.413163767)"
1015,768442334,9/30/09,,16:14,523 O'FARRELL ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,15 15 DBL PRK,02/07/2010 12:00:00 AM +0000,02/28/2010 12:00:00 AM +0000,26 COLFFDMV,,"(37.7856767493, -122.413366449)"
1016,768442345,9/30/09,,16:16,345 O'FARRELL ST,V22500H,DBL PARK,78,Open, $                    -,163,730 730TRNLN,10/03/2009 12:00:00 AM +0000,10/24/2009 12:00:00 AM +0000, ,,"(37.7860464333, -122.410425247)"
1017,768442356,9/30/09,,16:17,195 O'FARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$98.00 ,0,22 22 GEN VAL,03/10/2010 12:00:00 AM +0000,03/31/2010 12:00:00 AM +0000, ,,"(37.7863607598, -122.407923989)"
1018,768442360,9/30/09,,19:10,666 GEARY ST,V22500H,DBL PARK,78,Closed, $                    -,0,15 15 DBL PRK,02/04/2010 12:00:00 AM +0000,02/25/2010 12:00:00 AM +0000,5 HU HR UPHD,,"(37.7866632356, -122.414279274)"
1019,768442415,9/30/09,,13:09,1172 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.7856118389, -122.422597605)"
1020,768442430,9/30/09,,14:51,614 GEARY ST,T32A.1,TWAWY ZN#1,73,Open, $                    -,158, ,,, ,,"(37.7867679397, -122.413458686)"
1021,768442441,9/30/09,,9:38,910 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0, ,,, ,,"(37.7861475333, -122.418322744)"
1022,768442452,9/30/09,,18:11,511 GEARY ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.7868521605, -122.411708489)"
1023,738956945,10/1/09,,10:32,416 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.7871834021, -122.410202182)"
1024,738956956,10/1/09,,11:51,645 OFARRELL ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.7854326412, -122.415308231)"
1025,738956960,10/1/09,,11:51,635 OFARRELL ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.7854567892, -122.415116157)"
1026,738956971,10/1/09,,11:51,623 OFARRELL ST,V22500H,DBL PARK,78,Open, $                    -,163,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.7854806339, -122.414926489)"
1027,738956982,10/1/09,,12:15,440 GEARY ST,V22500H,DBL PARK,78,Closed,$138.00 ,0,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.78713519, -122.410580121)"
1028,738956993,10/1/09,,13:58,170 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.7876996689, -122.406154501)"
1029,768442371,10/1/09,,9:31,196 GEARY ST,V22500I,BUS ZONE,253,Closed,$253.00 ,0,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.7876504202, -122.406540674)"
1030,768442382,10/1/09,,9:33,414 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0, ,,, ,,"(37.787187419, -122.410170687)"
1031,768442393,10/1/09,,11:35,848 GEARY ST,V22500H,DBL PARK,78,Closed,$78.00 ,0,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.7862803191, -122.417279851)"
1032,768442404,10/1/09,,11:37,994 GEARY ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0, ,,, ,,"(37.7859798319, -122.419652686)"
1033,768442426,10/1/09,,14:54,2877 GEARY BLVD,V22500I,BUS ZONE,253,Closed,$278.00 ,0,16 16 BUSZONE,02/07/2010 12:00:00 AM +0000,02/28/2010 12:00:00 AM +0000, ,,"(37.7820108567, -122.44985706)"
1034,768442463,10/1/09,,17:58,904 GEARY ST,V22500I,BUS ZONE,253,Open, $                    -,338,730 730TRNLN,10/06/2009 12:00:00 AM +0000,10/27/2009 12:00:00 AM +0000, ,,"(37.7861595114, -122.418227748)"
1035,768442474,10/1/09,,9:35,191 O'FARRELL ST,T32A.1,TWAWY ZN#1,73,Closed,$73.00 ,0,730 730TRNLN,10/07/2009 12:00:00 AM +0000,10/28/2009 12:00:00 AM +0000, ,,"(37.7863686535, -122.407861168)"
