"Ticket.Number","Citation.Issue.Date","Violation","Fine.Amount","Citation.Status","Amount.Paid","Amount.Due","Citation.Issue.Month","Paid.On.Time","Latitude","Longitude","Citation.Issue.Year","Citation.Issue.DayOfWeek","Citation.Issue.Weekday","Citation.Issue.Hour","Citation.Issue.MonthYear"
790963084,2011-02-08,"DBL PARK",80,"Closed",158,0,"Feb","1",37.787139207,-122.410548625,2011,"Tues","Weekday",10,"Feb-2011"
790915930,2011-02-09,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.787520767,-122.400556182,2011,"Wed","Weekday",8,"Feb-2011"
790915941,2011-02-09,"TWAWY ZN#1",85,"Open",6,175,"Feb","0",37.7806045961,-122.40906964,2011,"Wed","Weekday",16,"Feb-2011"
790915952,2011-02-09,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7800645403,-122.409753475,2011,"Wed","Weekday",16,"Feb-2011"
790915963,2011-02-09,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7868331448,-122.412947642,2011,"Wed","Weekday",16,"Feb-2011"
790915974,2011-02-09,"TWAWY ZN#1",85,"Closed",6,0,"Feb","1",37.7872845629,-122.409409136,2011,"Wed","Weekday",16,"Feb-2011"
790915985,2011-02-09,"TWAWY ZONE",75,"Closed",27,0,"Feb","1",37.7864535245,-122.41592267,2011,"Wed","Weekday",16,"Feb-2011"
790915996,2011-02-09,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7871070656,-122.410800584,2011,"Wed","Weekday",12,"Feb-2011"
790916000,2011-02-09,"DBL PARK",80,"Closed",31,0,"Feb","1",37.7860756635,-122.418892719,2011,"Wed","Weekday",12,"Feb-2011"
790916011,2011-02-09,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7865196051,-122.41431493,2011,"Wed","Weekday",8,"Feb-2011"
790916022,2011-02-09,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7865196051,-122.41431493,2011,"Wed","Weekday",8,"Feb-2011"
790916125,2011-02-10,"DBL PARK",80,"Closed",6,0,"Feb","1",37.7869081853,-122.418797047,2011,"Thurs","Weekday",10,"Feb-2011"
790916136,2011-02-10,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7877203896,-122.41239934,2011,"Thurs","Weekday",11,"Feb-2011"
790916140,2011-02-10,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7892037053,-122.409366635,2011,"Thurs","Weekday",11,"Feb-2011"
790916151,2011-02-10,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7868678194,-122.419114914,2011,"Thurs","Weekday",15,"Feb-2011"
790916162,2011-02-10,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7885314597,-122.414658393,2011,"Thurs","Weekday",15,"Feb-2011"
790916173,2011-02-10,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7882320254,-122.416997677,2011,"Thurs","Weekday",17,"Feb-2011"
790916195,2011-02-10,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7892799828,-122.408766175,2011,"Thurs","Weekday",7,"Feb-2011"
790916206,2011-02-10,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.78730818,-122.416742137,2011,"Thurs","Weekday",8,"Feb-2011"
790916210,2011-02-10,"BUS ZONE",255,"Closed",102,0,"Feb","1",37.7882360844,-122.416966256,2011,"Thurs","Weekday",9,"Feb-2011"
790963095,2011-02-10,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7853722813,-122.415788329,2011,"Thurs","Weekday",8,"Feb-2011"
790963106,2011-02-10,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7854772341,-122.414953536,2011,"Thurs","Weekday",8,"Feb-2011"
790963121,2011-02-10,"TWAWY ZONE",75,"Closed",27,0,"Feb","1",37.7856767493,-122.413366449,2011,"Thurs","Weekday",8,"Feb-2011"
790963132,2011-02-10,"TWAWY ZN#1",85,"Open",6,185,"Feb","0",37.7859217731,-122.411417114,2011,"Thurs","Weekday",8,"Feb-2011"
790963143,2011-02-10,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7861585124,-122.409533425,2011,"Thurs","Weekday",8,"Feb-2011"
790963154,2011-02-10,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7866028264,-122.41475269,2011,"Thurs","Weekday",9,"Feb-2011"
790963165,2011-02-10,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7869791382,-122.411803348,2011,"Thurs","Weekday",13,"Feb-2011"
790963176,2011-02-10,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7861435403,-122.418354409,2011,"Thurs","Weekday",13,"Feb-2011"
790963180,2011-02-10,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7873530886,-122.408871917,2011,"Thurs","Weekday",16,"Feb-2011"
790963191,2011-02-10,"TWAWY ZN#1",85,"Closed",6,0,"Feb","1",37.7873289034,-122.409061524,2011,"Thurs","Weekday",16,"Feb-2011"
790963202,2011-02-10,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7866430988,-122.414437079,2011,"Thurs","Weekday",16,"Feb-2011"
790963213,2011-02-10,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7860716704,-122.418924385,2011,"Thurs","Weekday",16,"Feb-2011"
790963224,2011-02-10,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7860556986,-122.419051046,2011,"Thurs","Weekday",16,"Feb-2011"
790963235,2011-02-10,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7860237555,-122.419304369,2011,"Thurs","Weekday",16,"Feb-2011"
790916033,2011-02-12,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7872845629,-122.409409136,2011,"Sat","Weekend",8,"Feb-2011"
790916044,2011-02-12,"TWAWY ZONE",75,"Closed",6,0,"Feb","1",37.7857045595,-122.413145208,2011,"Sat","Weekend",10,"Feb-2011"
790916066,2011-02-12,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7856966143,-122.413208419,2011,"Sat","Weekend",12,"Feb-2011"
790916070,2011-02-12,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7868646588,-122.412700643,2011,"Sat","Weekend",14,"Feb-2011"
790916081,2011-02-12,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7862361775,-122.417625709,2011,"Sat","Weekend",17,"Feb-2011"
790916184,2011-02-12,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7857045595,-122.413145208,2011,"Sat","Weekend",12,"Feb-2011"
790963110,2011-02-13,"TWAWY ZONE",75,"Open",6,175,"Feb","0",37.7856330458,-122.413714113,2011,"Sun","Weekend",9,"Feb-2011"
790916221,2011-02-14,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7866663454,-122.420701333,2011,"Mon","Weekday",9,"Feb-2011"
790916232,2011-02-14,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7874576058,-122.414473313,2011,"Mon","Weekday",10,"Feb-2011"
790916243,2011-02-14,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7882971644,-122.416489917,2011,"Mon","Weekday",11,"Feb-2011"
790916254,2011-02-14,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7874093171,-122.414851182,2011,"Mon","Weekday",13,"Feb-2011"
790916265,2011-02-14,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7882770164,-122.416647405,2011,"Mon","Weekday",15,"Feb-2011"
790916276,2011-02-14,"TWAWY ZONE",75,"Closed",57,0,"Feb","1",37.7880858894,-122.418128813,2011,"Mon","Weekday",16,"Feb-2011"
790916280,2011-02-14,"TWAWY ZONE",75,"Open",6,175,"Feb","0",37.7879281288,-122.419364955,2011,"Mon","Weekday",16,"Feb-2011"
790916291,2011-02-14,"TWAWY ZONE",75,"Closed",10,0,"Feb","1",37.7878879133,-122.419681687,2011,"Mon","Weekday",16,"Feb-2011"
790963246,2011-02-14,"DBL PARK",80,"Open",6,180,"Feb","0",37.7860996204,-122.418702728,2011,"Mon","Weekday",12,"Feb-2011"
790963250,2011-02-14,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7871512605,-122.410454141,2011,"Mon","Weekday",14,"Feb-2011"
790963261,2011-02-14,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7873933958,-122.408555906,2011,"Mon","Weekday",17,"Feb-2011"
790963272,2011-02-14,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7869705401,-122.411870744,2011,"Mon","Weekday",17,"Feb-2011"
790963283,2011-02-14,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7863405102,-122.416808227,2011,"Mon","Weekday",17,"Feb-2011"
790963294,2011-02-14,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7894318431,-122.398135532,2011,"Mon","Weekday",14,"Feb-2011"
790916302,2011-02-15,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7881102455,-122.417940292,2011,"Tues","Weekday",9,"Feb-2011"
790916313,2011-02-15,"DBL PARK",80,"Closed",6,0,"Feb","1",37.7891354537,-122.409903887,2011,"Tues","Weekday",10,"Feb-2011"
790916324,2011-02-15,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7884059561,-122.415639487,2011,"Tues","Weekday",10,"Feb-2011"
790916335,2011-02-15,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7873535382,-122.423889626,2011,"Tues","Weekday",10,"Feb-2011"
790916346,2011-02-15,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.789070747,-122.410413206,2011,"Tues","Weekday",11,"Feb-2011"
790916350,2011-02-15,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7880112484,-122.417629705,2011,"Tues","Weekday",12,"Feb-2011"
790916361,2011-02-15,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7878070872,-122.420318231,2011,"Tues","Weekday",13,"Feb-2011"
790963305,2011-02-15,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.785858441,-122.41192099,2011,"Tues","Weekday",8,"Feb-2011"
790963316,2011-02-15,"TWAWY ZN#1",85,"Open",6,140,"Feb","0",37.7858668852,-122.411853807,2011,"Tues","Weekday",8,"Feb-2011"
790916372,2011-02-16,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7856290721,-122.413745719,2011,"Wed","Weekday",8,"Feb-2011"
790963320,2011-02-16,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7866322492,-122.401436074,2011,"Wed","Weekday",7,"Feb-2011"
790963331,2011-02-16,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7868691968,-122.401136118,2011,"Wed","Weekday",16,"Feb-2011"
790963342,2011-02-16,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.786912493,-122.401081281,2011,"Wed","Weekday",16,"Feb-2011"
790963353,2011-02-16,"TWAWY ZN#1",85,"Closed",6,0,"Feb","1",37.7871644724,-122.40100746,2011,"Wed","Weekday",16,"Feb-2011"
790963364,2011-02-16,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7755209671,-122.415735651,2011,"Wed","Weekday",16,"Feb-2011"
790963375,2011-02-16,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7749884004,-122.416408396,2011,"Wed","Weekday",16,"Feb-2011"
790963386,2011-02-16,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7745524972,-122.416959022,2011,"Wed","Weekday",16,"Feb-2011"
790916383,2011-02-17,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7872361913,-122.409788348,2011,"Thurs","Weekday",10,"Feb-2011"
790963434,2011-02-19,"BUS ZONE",255,"Closed",117,0,"Feb","1",37.7853274829,-122.416144643,2011,"Sat","Weekend",14,"Feb-2011"
790963445,2011-02-19,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7855694751,-122.414219806,2011,"Sat","Weekend",16,"Feb-2011"
790963456,2011-02-19,"BUS ZONE",255,"Open",6,345,"Feb","0",37.7863485359,-122.416745345,2011,"Sat","Weekend",17,"Feb-2011"
790916442,2011-02-20,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7893484546,-122.408227138,2011,"Sun","Weekend",10,"Feb-2011"
790916453,2011-02-20,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7872045767,-122.41646286,2011,"Sun","Weekend",13,"Feb-2011"
790916464,2011-02-20,"BUS ZONE",255,"Closed",117,0,"Feb","1",37.789809344,-122.404598329,2011,"Sun","Weekend",14,"Feb-2011"
790963460,2011-02-21,"TWAWY ZN#1",85,"Open",6,185,"Feb","0",37.7794569732,-122.410522776,2011,"Mon","Weekday",8,"Feb-2011"
790963471,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7796594958,-122.410266344,2011,"Mon","Weekday",8,"Feb-2011"
790963482,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7766495985,-122.414077227,2011,"Mon","Weekday",16,"Feb-2011"
790963493,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7794907269,-122.410480038,2011,"Mon","Weekday",16,"Feb-2011"
790963504,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7815689853,-122.407848464,2011,"Mon","Weekday",16,"Feb-2011"
790963515,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7821448055,-122.407119298,2011,"Mon","Weekday",16,"Feb-2011"
790963526,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7881494306,-122.399514574,2011,"Mon","Weekday",16,"Feb-2011"
790963530,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7799931109,-122.410089203,2011,"Mon","Weekday",17,"Feb-2011"
790963541,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7771581383,-122.413678652,2011,"Mon","Weekday",17,"Feb-2011"
790963552,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7754282951,-122.415852717,2011,"Mon","Weekday",17,"Feb-2011"
790963563,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7753912258,-122.415899543,2011,"Mon","Weekday",17,"Feb-2011"
790963574,2011-02-21,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7853600634,-122.415885506,2011,"Mon","Weekday",8,"Feb-2011"
790963585,2011-02-21,"TWAWY ZONE",75,"Open",6,165,"Feb","0",37.7853988344,-122.415577133,2011,"Mon","Weekday",8,"Feb-2011"
790963596,2011-02-21,"TWAWY ZN#1",85,"Closed",12,0,"Feb","1",37.7858964401,-122.411618665,2011,"Mon","Weekday",8,"Feb-2011"
790963600,2011-02-21,"TWAWY ZN#1",85,"Open",6,185,"Feb","0",37.7859175507,-122.411450707,2011,"Mon","Weekday",8,"Feb-2011"
790963611,2011-02-21,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7868134485,-122.413102016,2011,"Mon","Weekday",16,"Feb-2011"
790963622,2011-02-21,"TWAWY ZN#1",85,"Closed",6,0,"Feb","1",37.7871994722,-122.410076203,2011,"Mon","Weekday",16,"Feb-2011"
790963633,2011-02-21,"TWAWY ZN#1",85,"Open",6,185,"Feb","0",37.7869877372,-122.411735951,2011,"Mon","Weekday",16,"Feb-2011"
790963644,2011-02-21,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7867719666,-122.413427124,2011,"Mon","Weekday",16,"Feb-2011"
790963655,2011-02-21,"DBL PARK",80,"Closed",6,0,"Feb","1",37.7870508154,-122.411241512,2011,"Mon","Weekday",11,"Feb-2011"
790963666,2011-02-21,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7866189355,-122.414626445,2011,"Mon","Weekday",11,"Feb-2011"
790963670,2011-02-21,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7864253776,-122.416143231,2011,"Mon","Weekday",13,"Feb-2011"
790963843,2011-02-21,"BUS ZONE",255,"Open",6,355,"Feb","0",37.7879516894,-122.400010375,2011,"Mon","Weekday",10,"Feb-2011"
790963854,2011-02-21,"BUS ZONE",255,"Closed",103,0,"Feb","1",37.7877831619,-122.399978499,2011,"Mon","Weekday",12,"Feb-2011"
790916394,2011-02-22,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7873446606,-122.415359521,2011,"Tues","Weekday",15,"Feb-2011"
790916405,2011-02-22,"TWAWY ZONE",75,"Closed",27,0,"Feb","1",37.7879924725,-122.418858184,2011,"Tues","Weekday",16,"Feb-2011"
790916416,2011-02-22,"TWAWY ZONE",75,"Closed",8,0,"Feb","1",37.7875424014,-122.422402564,2011,"Tues","Weekday",16,"Feb-2011"
790916420,2011-02-22,"TWAWY ZONE",75,"Closed",25,0,"Feb","1",37.787558437,-122.422276297,2011,"Tues","Weekday",16,"Feb-2011"
790916431,2011-02-22,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7893883707,-122.407912898,2011,"Tues","Weekday",17,"Feb-2011"
790916475,2011-02-22,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7894362683,-122.40753581,2011,"Tues","Weekday",16,"Feb-2011"
790916486,2011-02-22,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7893684123,-122.408070018,2011,"Tues","Weekday",16,"Feb-2011"
790916490,2011-02-22,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7889145362,-122.411642603,2011,"Tues","Weekday",16,"Feb-2011"
790916501,2011-02-22,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7890226839,-122.410791482,2011,"Tues","Weekday",16,"Feb-2011"
790916512,2011-02-22,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7888257725,-122.412343335,2011,"Tues","Weekday",16,"Feb-2011"
790963681,2011-02-22,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.785533715,-122.414504259,2011,"Tues","Weekday",11,"Feb-2011"
790963692,2011-02-22,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7871633131,-122.410359656,2011,"Tues","Weekday",17,"Feb-2011"
790963703,2011-02-22,"BUS ZONE",255,"Closed",117,0,"Feb","1",37.7869834373,-122.411769649,2011,"Tues","Weekday",17,"Feb-2011"
790963714,2011-02-22,"TWAWY ZONE",75,"Closed",8,0,"Feb","1",37.7865580675,-122.415103443,2011,"Tues","Weekday",17,"Feb-2011"
790963725,2011-02-22,"TWAWY ZONE",75,"Closed",6,0,"Feb","1",37.7865419848,-122.415229478,2011,"Tues","Weekday",17,"Feb-2011"
790963736,2011-02-22,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7865379636,-122.415260987,2011,"Tues","Weekday",17,"Feb-2011"
790963740,2011-02-22,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7865138383,-122.41545004,2011,"Tues","Weekday",17,"Feb-2011"
790963751,2011-02-22,"TWAWY ZONE",75,"Closed",27,0,"Feb","1",37.7855933141,-122.414030172,2011,"Tues","Weekday",8,"Feb-2011"
790963762,2011-02-22,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7856012607,-122.41396696,2011,"Tues","Weekday",8,"Feb-2011"
790963773,2011-02-22,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7865017764,-122.415544565,2011,"Tues","Weekday",17,"Feb-2011"
790963784,2011-02-22,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7861155918,-122.418576066,2011,"Tues","Weekday",17,"Feb-2011"
790916523,2011-02-23,"TWAWY ZN#1",85,"Open",6,175,"Feb","0",37.7858964401,-122.411618665,2011,"Wed","Weekday",7,"Feb-2011"
790916534,2011-02-23,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7856489376,-122.413587691,2011,"Wed","Weekday",7,"Feb-2011"
790916545,2011-02-23,"BUS ZONE",255,"Closed",6,0,"Feb","1",37.7874135496,-122.408397899,2011,"Wed","Weekday",10,"Feb-2011"
790963795,2011-02-23,"TWAWY ZN#1",85,"Closed",6,0,"Feb","1",37.7865692105,-122.401515861,2011,"Wed","Weekday",8,"Feb-2011"
790963806,2011-02-23,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.78695579,-122.401026442,2011,"Wed","Weekday",8,"Feb-2011"
790963810,2011-02-23,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7881745223,-122.399482793,2011,"Wed","Weekday",8,"Feb-2011"
790963832,2011-02-23,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7874888265,-122.400351306,2011,"Wed","Weekday",16,"Feb-2011"
790963865,2011-02-23,"DBL PARK",80,"Closed",6,0,"Feb","1",37.7851483426,-122.405219832,2011,"Wed","Weekday",10,"Feb-2011"
790916556,2011-02-24,"TWAWY ZN#1",85,"Closed",34,0,"Feb","1",37.7893684123,-122.408070018,2011,"Thurs","Weekday",16,"Feb-2011"
790916560,2011-02-24,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7893684123,-122.408070018,2011,"Thurs","Weekday",16,"Feb-2011"
790916571,2011-02-24,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7894242936,-122.407630082,2011,"Thurs","Weekday",16,"Feb-2011"
790916582,2011-02-24,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.788962602,-122.411264327,2011,"Thurs","Weekday",16,"Feb-2011"
790916593,2011-02-24,"TWAWY ZN#1",85,"Closed",34,0,"Feb","1",37.7887374223,-122.413042145,2011,"Thurs","Weekday",16,"Feb-2011"
790916604,2011-02-24,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7885677646,-122.414374581,2011,"Thurs","Weekday",16,"Feb-2011"
790916615,2011-02-24,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7881021272,-122.418003132,2011,"Thurs","Weekday",16,"Feb-2011"
790916626,2011-02-24,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.788122424,-122.41784603,2011,"Thurs","Weekday",16,"Feb-2011"
790916630,2011-02-24,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7881305432,-122.417783189,2011,"Thurs","Weekday",16,"Feb-2011"
790916641,2011-02-24,"TWAWY ZONE",75,"Closed",27,0,"Feb","1",37.7878999775,-122.419586667,2011,"Thurs","Weekday",16,"Feb-2011"
790916652,2011-02-24,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7887655337,-122.412819796,2011,"Thurs","Weekday",16,"Feb-2011"
790916663,2011-02-24,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7891193948,-122.410030298,2011,"Thurs","Weekday",9,"Feb-2011"
790963876,2011-02-24,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7855893412,-122.414061777,2011,"Thurs","Weekday",8,"Feb-2011"
790963880,2011-02-24,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.785858441,-122.41192099,2011,"Thurs","Weekday",8,"Feb-2011"
790963891,2011-02-24,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7865017764,-122.415544565,2011,"Thurs","Weekday",11,"Feb-2011"
790963902,2011-02-24,"BUS ZONE",255,"Closed",128,0,"Feb","1",37.785529742,-122.414535864,2011,"Thurs","Weekday",15,"Feb-2011"
790963913,2011-02-24,"DBL PARK",80,"Closed",158,0,"Feb","1",37.7878095268,-122.405293036,2011,"Thurs","Weekday",15,"Feb-2011"
790963924,2011-02-24,"BUS ZONE",255,"Closed",6,0,"Feb","1",37.7874014574,-122.408492703,2011,"Thurs","Weekday",18,"Feb-2011"
790963935,2011-02-24,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7879988918,-122.403807986,2011,"Thurs","Weekday",16,"Feb-2011"
790963946,2011-02-24,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7877867983,-122.40547127,2011,"Thurs","Weekday",16,"Feb-2011"
790963950,2011-02-24,"TWAWY ZN#1",85,"Closed",6,0,"Feb","1",37.7877148223,-122.406035679,2011,"Thurs","Weekday",16,"Feb-2011"
790963961,2011-02-24,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7877072452,-122.40609509,2011,"Thurs","Weekday",16,"Feb-2011"
790963972,2011-02-24,"TWAWY ZN#1",85,"Closed",6,0,"Feb","1",37.7871271542,-122.41064311,2011,"Thurs","Weekday",16,"Feb-2011"
790963983,2011-02-24,"TWAWY ZN#1",85,"Open",6,185,"Feb","0",37.7871151005,-122.410737595,2011,"Thurs","Weekday",16,"Feb-2011"
790963994,2011-02-24,"TWAWY ZONE",75,"Closed",6,0,"Feb","1",37.7862642672,-122.417405618,2011,"Thurs","Weekday",16,"Feb-2011"
790964005,2011-02-24,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7862522287,-122.417499943,2011,"Thurs","Weekday",16,"Feb-2011"
790964016,2011-02-24,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7861155918,-122.418576066,2011,"Thurs","Weekday",16,"Feb-2011"
790916851,2011-02-26,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7859997976,-122.41949436,2011,"Sat","Weekend",10,"Feb-2011"
790916862,2011-02-26,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7858499967,-122.411988174,2011,"Sat","Weekend",11,"Feb-2011"
790916873,2011-02-26,"TWAWY ZONE",75,"Closed",48,0,"Feb","1",37.7859997976,-122.41949436,2011,"Sat","Weekend",14,"Feb-2011"
790916884,2011-02-26,"BUS ZONE",255,"Closed",93,0,"Feb","1",37.7853437737,-122.416015075,2011,"Sat","Weekend",15,"Feb-2011"
790916895,2011-02-26,"BUS ZONE",255,"Closed",6,0,"Feb","1",37.7855456348,-122.414409442,2011,"Sat","Weekend",17,"Feb-2011"
790916674,2011-02-27,"TWAWY ZN#1",85,"Open",6,140,"Feb","0",37.7858922186,-122.411652256,2011,"Sun","Weekend",8,"Feb-2011"
790916685,2011-02-27,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7878944139,-122.40462735,2011,"Sun","Weekend",16,"Feb-2011"
790916696,2011-02-27,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7872926249,-122.409345934,2011,"Sun","Weekend",16,"Feb-2011"
790916700,2011-02-27,"TWAWY ZN#1",85,"Closed",160,0,"Feb","1",37.7868449628,-122.412855017,2011,"Sun","Weekend",16,"Feb-2011"
790916711,2011-02-27,"TWAWY ZN#1",85,"Closed",57,0,"Feb","1",37.7868173876,-122.413071142,2011,"Sun","Weekend",16,"Feb-2011"
790916722,2011-02-27,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7862843316,-122.41724841,2011,"Sun","Weekend",16,"Feb-2011"
790916733,2011-02-27,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7862843316,-122.41724841,2011,"Sun","Weekend",16,"Feb-2011"
790916744,2011-02-27,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7862602547,-122.41743706,2011,"Sun","Weekend",16,"Feb-2011"
790916755,2011-02-27,"TWAWY ZONE",75,"Closed",27,0,"Feb","1",37.7862161126,-122.417782917,2011,"Sun","Weekend",16,"Feb-2011"
790916766,2011-02-27,"TWAWY ZONE",75,"Closed",8,0,"Feb","1",37.7860517063,-122.419082711,2011,"Sun","Weekend",16,"Feb-2011"
790916770,2011-02-27,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7860437199,-122.419146041,2011,"Sun","Weekend",16,"Feb-2011"
790916781,2011-02-27,"TWAWY ZONE",75,"Closed",10,0,"Feb","1",37.7860237555,-122.419304369,2011,"Sun","Weekend",16,"Feb-2011"
790916792,2011-02-27,"TWAWY ZONE",75,"Closed",156,0,"Feb","1",37.7860077833,-122.419431029,2011,"Sun","Weekend",16,"Feb-2011"
790916803,2011-02-27,"TWAWY ZONE",75,"Closed",8,0,"Feb","1",37.7859037823,-122.420259446,2011,"Sun","Weekend",16,"Feb-2011"
